1	11.054997293	spark120q
2	13.99128493	spark120q
3	25.263224904	spark120q
4	44.221056043	spark120q
5	70.025669444	spark120q
6	104.750847329	spark120q
7	151.027116135	spark120q
8	239.444704191	spark120q
9	320.830177339	spark120q
10	336.610941296	spark120q
11	425.377302653	spark120q
12	476.519226272	spark120q
13	618.854317168	spark120q
14	721.99229363	spark120q
15	760.29506451	spark120q
16	984.691045817	spark120q
17	1086.54890679	spark120q
18	1241.779579386	spark120q
19	1364.493228453	spark120q
20	1721.085910164	spark120q
